time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-22T05:29:27.060Z,35.8923333,-117.7166667,5.14,1.25,ml,20,52,0.07726,0.17,ci,ci39277528,2020-01-22T05:33:07.208Z,"18km ESE of Little Lake, CA",earthquake,0.26,1.09,0.241,19,automatic,ci,ci
2020-01-22T05:26:21.810Z,46.9055,-112.5238333,12.85,1.02,ml,10,122,0.103,0.11,mb,mb80378994,2020-01-22T16:08:14.720Z,"13km ESE of Lincoln, Montana",earthquake,0.42,0.5,0.047,2,reviewed,mb,mb
2020-01-22T05:19:21.660Z,17.9376,-66.753,13,2.87,md,12,209,0.1316,0.1,pr,pr2020022016,2020-01-25T13:36:36.620Z,"7km SSW of Tallaboa, Puerto Rico",earthquake,0.79,0.39,0.23,7,reviewed,pr,pr
2020-01-22T05:16:19.500Z,36.1065,-117.8498333,2.19,1.1,ml,14,115,0.01178,0.11,ci,ci39277520,2020-01-22T05:20:05.176Z,"11km NE of Coso Junction, CA",earthquake,0.27,0.18,0.244,14,automatic,ci,ci
2020-01-22T05:13:48.440Z,62.1928,-149.1205,17.1,1.4,ml,,,,0.82,ak,ak02010gvoxu,2020-01-22T06:10:37.215Z,"38km E of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-22T05:06:49.610Z,35.6658333,-117.525,6.89,2.22,ml,32,51,0.05657,0.16,ci,ci39277512,2020-01-22T05:17:30.630Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.57,0.145,24,automatic,ci,ci
2020-01-22T05:04:46.720Z,17.9258,-66.8956,11,2.75,md,11,225,0.052,0.1,pr,pr2020022014,2020-01-25T13:33:42.421Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.92,0.35,0.3,6,reviewed,pr,pr
2020-01-22T05:04:34.130Z,40.2708333,-121.0941667,10.81,1.48,md,9,152,0.04551,0.03,nc,nc73330331,2020-01-23T03:06:02.681Z,"0km SSE of Hamilton Branch, CA",earthquake,0.81,0.42,0.25,7,reviewed,nc,nc
2020-01-22T05:02:55.270Z,36.0741667,-91.3335,2.49,2.03,md,10,80,0.1455,0.28,nm,nm60099023,2020-01-22T13:07:29.060Z,"24km NE of Cave City, Arkansas",earthquake,0.79,21.41,0.113,7,reviewed,nm,nm
2020-01-22T04:57:45.510Z,17.9533,-66.6676,13,3.08,md,11,205,0.1085,0.18,pr,pr2020022002,2020-01-22T13:00:22.694Z,"6km SE of Tallaboa, Puerto Rico",earthquake,0.94,0.56,0.24,5,reviewed,pr,pr
2020-01-22T04:47:41.670Z,37.6278333,-118.9493333,6.19,0.42,md,12,98,0.01353,0.03,nc,nc73330321,2020-01-23T00:48:02.181Z,"3km ESE of Mammoth Lakes, CA",earthquake,0.6,1.31,0.152,10,reviewed,nc,nc
2020-01-22T04:47:35.220Z,46.9753333,-112.7823333,12.52,1.09,ml,9,142,0.089,0.06,mb,mb80378989,2020-01-22T16:03:35.040Z,"7km WNW of Lincoln, Montana",earthquake,0.38,0.54,0.32,2,reviewed,mb,mb
2020-01-22T04:42:10.610Z,37.654,-118.8898333,2.44,0.55,md,10,140,0.01108,0.03,nc,nc73330316,2020-01-23T00:51:04.195Z,"8km ENE of Mammoth Lakes, CA",earthquake,0.43,0.82,0.167,8,reviewed,nc,nc
2020-01-22T04:36:00.310Z,47.6715,-69.8904,15.89,1.9,ml,,114,0.319,0.32,us,us60007dg7,2020-01-26T22:07:34.040Z,"20km E of La Malbaie, Canada",earthquake,2.8,7.9,0.128,8,reviewed,us,us
2020-01-22T04:34:20.420Z,17.837,-66.8286,5,2.41,md,12,237,0.1471,0.1,pr,pr2020022023,2020-01-25T16:58:54.502Z,"16km SSE of Maria Antonia, Puerto Rico",earthquake,0.7,0.44,0.26,12,reviewed,pr,pr
2020-01-22T04:33:23.040Z,17.9186,-66.813,7,2.08,md,12,216,0.087,0.17,pr,pr2020022020,2020-01-25T16:59:45.990Z,"8km S of Indios, Puerto Rico",earthquake,0.87,0.42,0.3,7,reviewed,pr,pr
2020-01-22T04:30:17.275Z,57.1102,-154.0727,0,2.1,ml,,,,0.49,ak,ak02010gdu3j,2020-01-22T05:10:37.130Z,"48km S of Larsen Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-22T04:18:36.000Z,33.4938333,-116.8005,6.63,0.61,ml,22,37,0.08878,0.14,ci,ci39277504,2020-01-22T15:26:53.808Z,"8km NE of Aguanga, CA",earthquake,0.19,0.49,0.1,15,reviewed,ci,ci
2020-01-22T04:15:48.950Z,36.0968333,-117.9101667,4.85,0.86,ml,10,193,0.04934,0.11,ci,ci39277496,2020-01-22T15:27:10.254Z,"7km NNE of Coso Junction, CA",earthquake,0.48,0.67,0.085,10,reviewed,ci,ci
2020-01-22T04:15:16.220Z,17.9268,-66.7401,8,2.46,md,12,212,0.1472,0.14,pr,pr2020022017,2020-01-25T16:58:24.678Z,"7km SSW of Tallaboa, Puerto Rico",earthquake,0.77,1.37,0.34,11,reviewed,pr,pr
2020-01-22T04:07:21.592Z,61.3771,-150.0596,32.4,2.1,ml,,,,0.67,ak,ak02010g8wxk,2020-01-22T04:20:11.313Z,"17km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T04:05:52.850Z,33.575,-116.8103333,4.81,1.43,ml,64,22,0.04286,0.18,ci,ci39277480,2020-01-22T15:28:06.370Z,"13km W of Anza, CA",earthquake,0.17,0.58,0.133,26,reviewed,ci,ci
2020-01-22T04:04:49.590Z,52.075,-176.1196667,-0.28,0.51,ml,6,127,0.02627,0.07,av,av70865859,2020-01-23T19:56:07.780Z,"42km ENE of Adak, Alaska",earthquake,0.19,0.16,0.152,6,reviewed,av,av
2020-01-22T04:04:34.050Z,19.1828327,-155.4385071,32.74,2.02,md,47,156,0.03524,0.12,hv,hv71342847,2020-01-22T04:07:44.080Z,"5km ESE of Pahala, Hawaii",earthquake,0.56,0.78,0.14,15,automatic,hv,hv
2020-01-22T03:58:43.981Z,2.2035,96.2741,10,4.7,mb,,172,1.578,0.68,us,us60007clh,2020-01-22T04:51:56.040Z,"32km SSW of Sinabang, Indonesia",earthquake,8.3,1.9,0.089,39,reviewed,us,us
2020-01-22T03:51:32.180Z,35.8188333,-117.627,10.02,0.67,ml,8,122,0.02417,0.15,ci,ci39277472,2020-01-22T03:55:16.388Z,"21km WNW of Searles Valley, CA",earthquake,0.58,0.73,0.262,8,automatic,ci,ci
2020-01-22T03:49:30.148Z,-8.7837,119.2381,129.12,4.5,mb,,75,2.969,0.98,us,us60007ckq,2020-01-22T04:09:28.040Z,"30km SE of Sigirato, Indonesia",earthquake,7.8,6.6,0.104,27,reviewed,us,us
2020-01-22T03:45:18.690Z,34.59433333,-96.54583333,7,1.94,ml,39,212,0.1565692758,0.28,ok,ok2020bmqz,2020-01-22T14:20:53.826Z,"23km SSE of Ada, Oklahoma",earthquake,,1.8,0.19,13,reviewed,ok,ok
2020-01-22T03:45:00.889Z,-19.9664,-70.3422,35,3.1,ml,,183,0.527,0.28,us,us60007cku,2020-01-22T04:28:24.793Z,"35km NW of Iquique, Chile",earthquake,2.7,2,0.062,34,reviewed,us,us
2020-01-22T03:39:37.330Z,33.9743333,-116.3936667,0.35,1.11,ml,25,103,0.03584,0.25,ci,ci39277464,2020-01-22T15:28:07.847Z,"10km E of Desert Hot Springs, CA",earthquake,0.33,0.54,0.15,26,reviewed,ci,ci
2020-01-22T03:25:34.400Z,36.7678337,-121.3960037,5.84,2.01,md,19,103,0.0413,0.07,nc,nc73330301,2020-01-22T04:15:03.870Z,"6km SSW of Ridgemark, CA",earthquake,0.33,0.76,0.21,20,automatic,nc,nc
2020-01-22T03:24:42.100Z,58.2366667,-155.1533333,2.38,-0.53,ml,5,145,0.07646,0.13,av,av70865849,2020-01-23T19:45:30.050Z,"101km ESE of King Salmon, Alaska",earthquake,0.53,1.42,0.228,5,reviewed,av,av
2020-01-22T03:23:11.710Z,37.542,-118.799,8.64,0.77,md,17,140,0.05358,0.05,nc,nc73330306,2020-01-23T00:41:03.138Z,"11km WSW of Toms Place, CA",earthquake,0.43,0.67,0.228,15,reviewed,nc,nc
2020-01-22T03:22:18.480Z,58.2501667,-155.142,3.47,-1.22,ml,4,145,0.06225,0.17,av,av70865844,2020-01-23T19:41:57.760Z,"101km ESE of King Salmon, Alaska",earthquake,0.64,2.93,0.14,4,reviewed,av,av
2020-01-22T03:15:17.020Z,52.064,-176.1115,-0.14,0.07,ml,5,101,0.02366,0.12,av,av70865854,2020-01-23T19:47:32.280Z,"42km ENE of Adak, Alaska",earthquake,0.29,0.32,0.237,5,reviewed,av,av
2020-01-22T03:13:34.790Z,37.5416679,-118.7868347,10.09,1.4,md,14,155,0.05881,0.01,nc,nc73330291,2020-01-22T04:04:03.806Z,"10km WSW of Toms Place, CA",earthquake,0.84,1.24,0.2,12,automatic,nc,nc
2020-01-22T03:10:41.089Z,36.2031,-115.444,8,0.5,ml,8,155.46,0.38,0.1804,nn,nn00715638,2020-01-23T02:08:23.350Z,"12km NNW of Summerlin South, Nevada",earthquake,,7.9,0.4,5,reviewed,nn,nn
2020-01-22T03:04:28.530Z,33.4663333,-116.5063333,9.59,0.47,ml,19,127,0.08497,0.12,ci,ci39277448,2020-01-24T17:07:38.175Z,"18km ESE of Anza, CA",earthquake,0.24,0.55,0.128,11,reviewed,ci,ci
2020-01-22T02:55:43.380Z,55.5563,164.266,10,4.2,mb,,139,4.155,0.72,us,us60007cju,2020-01-23T03:27:39.040Z,"116km WNW of Nikol'skoye, Russia",earthquake,11.8,1.9,0.076,48,reviewed,us,us
2020-01-22T02:50:14.530Z,35.6698333,-117.4878333,2.41,0.67,ml,13,135,0.07017,0.15,ci,ci39277440,2020-01-22T15:28:32.849Z,"13km SW of Searles Valley, CA",earthquake,0.32,0.57,0.133,8,reviewed,ci,ci
2020-01-22T02:48:29.860Z,35.8888333,-117.7181667,9.42,0.53,ml,7,101,0.08063,0.02,ci,ci39277432,2020-01-22T15:28:33.390Z,"18km ESE of Little Lake, CA",earthquake,0.18,0.6,0.206,3,reviewed,ci,ci
2020-01-22T02:48:24.066Z,61.5874,-152.2554,125.7,1.5,ml,,,,0.53,ak,ak02010fau86,2020-01-22T03:06:03.821Z,"112km NNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-22T02:45:04.810Z,35.665,-117.489,4.91,1.93,ml,30,55,0.06531,0.15,ci,ci39277424,2020-01-22T15:29:19.290Z,"14km SW of Searles Valley, CA",earthquake,0.23,0.49,0.131,26,reviewed,ci,ci
2020-01-22T02:44:12.870Z,35.5591667,-117.4933333,8.38,-0.42,ml,5,209,0.03726,0.09,ci,ci39277416,2020-01-22T17:05:54.774Z,"18km ESE of Ridgecrest, CA",earthquake,1.45,0.68,0.018,1,reviewed,ci,ci
2020-01-22T02:39:56.426Z,46.5997,151.9783,85.35,4.3,mb,,170,6.341,0.93,us,us60007cjp,2020-01-23T03:15:11.040Z,"Kuril Islands",earthquake,12.9,8.8,0.111,23,reviewed,us,us
2020-01-22T02:37:54.480Z,19.1866665,-155.4556732,37.03,1.86,md,29,200,0.07469,0.11,hv,hv71342752,2020-01-22T02:41:02.620Z,"3km SE of Pahala, Hawaii",earthquake,0.87,0.85,0.36,3,automatic,hv,hv
2020-01-22T02:29:51.270Z,33.6501667,-116.7303333,14.4,1.45,ml,49,54,0.06232,0.19,ci,ci39277408,2020-01-22T15:30:22.710Z,"10km S of Idyllwild, CA",earthquake,0.21,0.39,0.279,26,reviewed,ci,ci
2020-01-22T02:29:29.150Z,17.9558,-66.8268,16,1.12,md,11,205,0.0558,0.23,pr,pr2020022015,2020-01-25T13:24:21.149Z,"4km S of Indios, Puerto Rico",earthquake,1.43,0.78,0.6,2,reviewed,pr,pr
2020-01-22T02:25:21.995Z,17.7897,-66.8721,9.28,3.6,ml,,219,0.255,0.44,us,us60007dfk,2020-01-23T03:06:44.441Z,"20km S of Guanica, Puerto Rico",earthquake,2.4,9.7,0.066,30,reviewed,us,us
2020-01-22T02:23:32.970Z,17.8536,-66.8933,11,3.43,md,13,238,0.1223,0.13,pr,pr2020022001,2020-01-23T03:06:16.756Z,"24km S of Guanica, Puerto Rico",earthquake,0.85,0.49,0.18,7,reviewed,pr,pr
2020-01-22T02:04:16.820Z,35.815,-117.6791667,6.14,1.95,ml,31,49,0.06637,0.18,ci,ci39277400,2020-01-22T02:08:19.011Z,"22km N of Ridgecrest, CA",earthquake,0.22,0.66,0.184,26,automatic,ci,ci
2020-01-22T02:03:24.770Z,59.699,-136.7256,12.2,1.4,ml,,,,0.77,ak,ak02010f17h6,2020-01-22T19:10:37.662Z,"84km WNW of Skagway, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-22T01:55:49.000Z,35.9088333,-117.7376667,7.93,0.49,ml,10,71,0.07653,0.05,ci,ci39277392,2020-01-22T01:59:16.772Z,"16km ESE of Little Lake, CA",earthquake,0.19,0.7,0.211,3,automatic,ci,ci
2020-01-22T01:53:56.722Z,60.5726,-137.3055,6.9,1.7,ml,,,,0.25,ak,ak02010eqjx1,2020-01-22T02:14:48.584Z,"22km SSE of Haines Junction, Canada",earthquake,,0.1,,,reviewed,ak,ak
2020-01-22T01:47:32.258Z,61.0981,-148.472,20.5,1.8,ml,,,,0.53,ak,ak02010ep7ly,2020-01-22T02:06:05.146Z,"37km NNE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T01:45:51.018Z,63.1942,-149.0262,7.2,1.3,ml,,,,0.42,ak,ak02010eotml,2020-01-22T02:06:04.546Z,"22km S of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T01:27:39.980Z,37.2813333,-118.5351667,14.04,1.6,md,17,171,0.07512,0.05,nc,nc73330261,2020-01-22T03:30:03.156Z,"11km SW of West Bishop, CA",earthquake,0.45,0.61,0.168,15,reviewed,nc,nc
2020-01-22T01:26:52.313Z,60.4171,-147.8005,10.7,1.9,ml,,,,0.6,ak,ak02010ekr4f,2020-01-22T02:06:03.954Z,"62km SE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-22T01:22:15.431Z,36.7816,-115.9654,3.1,0.4,ml,10,219.16,0.105,0.1138,nn,nn00715610,2020-01-23T02:08:19.808Z,"63km N of Pahrump, Nevada",earthquake,,2.3,0.3,6,reviewed,nn,nn
2020-01-22T01:10:21.070Z,44.7846667,-110.8271667,6.57,1.05,md,9,103,0.01701,0.16,uu,uu60357507,2020-01-23T14:21:34.810Z,"25km ENE of West Yellowstone, Montana",earthquake,0.42,1,0.279,5,reviewed,uu,uu
2020-01-22T01:06:58.887Z,63.2879,-151.2806,9.7,1.4,ml,,,,0.5,ak,ak02010eghb2,2020-01-22T02:06:03.345Z,"117km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-22T01:06:38.950Z,17.9106,-66.9288,11,2.53,md,12,225,0.0814,0.12,pr,pr2020022013,2020-01-25T12:30:30.908Z,"7km SSW of Guanica, Puerto Rico",earthquake,0.67,0.4,0.09,5,reviewed,pr,pr
2020-01-22T00:57:21.299Z,-16.4959,177.8234,10,5.5,mb,,75,1.261,0.92,us,us60007cim,2020-01-23T00:59:20.532Z,"129km NNE of Lautoka, Fiji",earthquake,9.6,1.8,0.054,119,reviewed,us,us
2020-01-22T00:53:30.980Z,33.6385,-116.7323333,15.16,0.79,ml,23,83,0.05196,0.11,ci,ci39277376,2020-01-22T15:29:22.566Z,"11km NNW of Anza, CA",earthquake,0.23,0.39,0.185,25,reviewed,ci,ci
2020-01-22T00:50:13.330Z,33.5805,-116.818,9.58,0.63,ml,19,96,0.04688,0.2,ci,ci39277360,2020-01-22T15:29:40.902Z,"14km WNW of Anza, CA",earthquake,0.41,0.82,0.145,16,reviewed,ci,ci
2020-01-22T00:48:52.710Z,19.1693333,-155.417,33.83,1.75,md,13,189,0.04484,0.09,hv,hv71342587,2020-01-22T03:05:56.890Z,"7km ESE of Pahala, Hawaii",earthquake,0.93,0.99,0.034,9,reviewed,hv,hv
2020-01-22T00:48:43.490Z,17.9361,-66.7605,13,3.37,md,12,209,0.1249,0.19,pr,pr2020022000,2020-01-22T03:10:21.146Z,"5km SW of Tallaboa, Puerto Rico",earthquake,1.04,0.49,0.19,6,reviewed,pr,pr
2020-01-22T00:38:55.444Z,64.7019,-146.8789,8.8,0.9,ml,,,,0.61,ak,ak02010e1wcn,2020-01-22T01:06:07.385Z,"9km ENE of Eielson Air Force Base, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T00:35:41.670Z,35.8091667,-117.6241667,2.45,1.31,ml,19,65,0.02264,0.22,ci,ci39277352,2020-01-22T15:29:38.815Z,"20km WNW of Searles Valley, CA",earthquake,0.34,0.46,0.139,18,reviewed,ci,ci
2020-01-22T00:33:14.140Z,17.906,-66.9371,9,2.99,md,12,228,0.0902,0.31,pr,pr2020022012,2020-01-25T12:28:27.628Z,"7km SSW of Guanica, Puerto Rico",earthquake,1.16,1,0.2,8,reviewed,pr,pr
2020-01-22T00:25:52.560Z,35.045,-117.6638333,-0.79,1.93,ml,34,60,0.1135,0.15,ci,ci39277336,2020-01-23T17:32:31.756Z,"5km NNW of Boron, CA",quarry blast,0.28,31.61,0.188,65,reviewed,ci,ci
2020-01-22T00:14:41.285Z,64.9983,-147.3225,0.2,1.6,ml,,,,0.2,ak,ak02010dwq60,2020-01-22T01:06:06.787Z,"24km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T00:12:01.500Z,46.6833333,-113.1828333,6.29,1.78,ml,15,97,0.453,0.2,mb,mb80378959,2020-01-22T01:00:39.230Z,"39km NNE of Philipsburg, Montana",earthquake,0.57,3.35,0.208,4,reviewed,mb,mb
2020-01-22T00:01:04.436Z,13.9794,-92.9213,10,4.7,mb,,185,1.306,0.74,us,us60007chu,2020-01-22T00:46:28.671Z,"98km SW of Suchiate, Mexico",earthquake,5.2,1.9,0.045,152,reviewed,us,us
2020-01-21T23:59:17.840Z,33.1976667,-115.6098333,2.01,1.41,ml,8,137,0.01801,0.22,ci,ci39277320,2020-01-22T00:25:59.003Z,"10km WSW of Niland, CA",earthquake,0.79,0.62,0.087,3,reviewed,ci,ci
2020-01-21T23:55:27.763Z,64.2118,-147.1437,0,1.3,ml,,,,0.46,ak,ak020z4b3sp,2020-01-22T01:06:06.195Z,"36km SSW of Salcha, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-21T23:54:03.600Z,58.261,-154.9866667,1.04,-0.08,ml,8,173,0.05375,0.07,av,av70866234,2020-01-24T21:24:17.730Z,"100km NW of Larsen Bay, Alaska",earthquake,0.43,0.96,0.299,8,reviewed,av,av
2020-01-21T23:52:35.230Z,38.7724991,-122.7145004,1.85,1,md,10,158,0.01266,0.04,nc,nc73330256,2020-01-22T00:41:03.683Z,"2km W of Anderson Springs, CA",earthquake,0.49,0.84,0.26,2,automatic,nc,nc
2020-01-21T23:43:05.230Z,17.8906,-66.826,11,2.95,md,12,223,0.0998,0.09,pr,pr2020021054,2020-01-25T18:10:08.142Z,"11km S of Indios, Puerto Rico",earthquake,0.75,0.46,0.15,2,reviewed,pr,pr
2020-01-21T23:36:45.203Z,61.294,-148.058,5.7,1.3,ml,,,,0.74,ak,ak020z472js,2020-01-22T00:06:03.137Z,"58km ESE of Butte, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-01-21T23:11:02.970Z,33.9205,-116.322,8.64,0.26,ml,12,107,0.07489,0.14,ci,ci39277288,2020-01-22T00:13:19.937Z,"13km NNE of Thousand Palms, CA",earthquake,0.3,0.88,0.073,3,reviewed,ci,ci
2020-01-21T22:53:14.330Z,36.4485,-97.4145,7.85,2.29,ml,71,32,0,0.2,ok,ok2020bmhj,2020-01-23T05:22:04.040Z,"21km NNW of Perry, Oklahoma",earthquake,,0.8,0.22,31,reviewed,ok,ok
2020-01-21T22:51:02.665Z,60.3133,-152.5658,103.9,1.2,ml,,,,0.67,ak,ak020z3oree,2020-01-21T23:06:05.591Z,"21km SSE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-21T22:50:08.349Z,36.905,-99.89516667,6.81,2.49,ml,33,173,0.04769064147,0.26,ok,ok2020bmhg,2020-01-22T14:02:43.966Z,"27km N of Laverne, Oklahoma",earthquake,,1.3,0.16,12,reviewed,ok,ok
2020-01-21T22:47:38.009Z,36.91233333,-99.89516667,7.49,2.47,ml,41,179,0.0413918775,0.31,ok,ok2020bmhe,2020-01-22T14:35:18.335Z,"18km WNW of Buffalo, Oklahoma",earthquake,,1.1,0.16,13,reviewed,ok,ok
2020-01-21T22:35:09.080Z,36.92983333,-99.89783333,9.15,2.34,ml,44,202,0.03059399641,0.45,ok,ok2020bmgt,2020-01-22T14:28:52.514Z,"25km N of Laverne, Oklahoma",earthquake,,1.6,0.15,13,reviewed,ok,ok
2020-01-21T22:33:34.831Z,60.1087,-150.5154,33.8,1.6,ml,,,,0.38,ak,ak020z3kyzv,2020-01-21T23:06:04.966Z,"49km SSE of Sterling, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-21T22:27:03.600Z,19.3991661,-155.2838287,0.2,1.73,md,10,116,0.01033,0.11,hv,hv71342357,2020-01-21T22:30:02.390Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.47,0.07,7,automatic,hv,hv
2020-01-21T22:26:44.351Z,36.9295,-99.9101,5,2.3,mb_lg,,134,0.838,0.42,us,us60007cfq,2020-01-21T22:48:51.040Z,"24km N of Laverne, Oklahoma",earthquake,2,2,0.088,34,reviewed,us,us
2020-01-21T22:23:59.078Z,60.1055,-139.0687,0,2.2,ml,,,,0.72,ak,ak020z3ivpx,2020-01-22T01:06:05.512Z,"72km NNE of Yakutat, Alaska",ice quake,,0.8,,,automatic,ak,ak
2020-01-21T22:04:22.650Z,62.0552,-149.2591,50.4,1.3,ml,,,,0.64,ak,ak020z3eqah,2020-01-21T23:06:03.591Z,"33km ESE of Y, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-21T21:59:34.780Z,33.5876667,-116.7193333,12.04,0.43,ml,21,62,0.0268,0.12,ci,ci39277248,2020-01-24T18:46:52.743Z,"6km NW of Anza, CA",earthquake,0.23,0.41,0.046,6,reviewed,ci,ci
2020-01-21T21:58:23.450Z,45.074,-111.734,-2,0.85,ml,12,112,0.269,0.2,mb,mb80379019,2020-01-22T16:50:00.570Z,"29km SE of Virginia City, Montana",quarry blast,23.99,31.61,0.124,4,reviewed,mb,mb
2020-01-21T21:56:22.325Z,36.9112,-99.8824,5,2.3,mb_lg,,104,0.811,0.37,us,us60007ceg,2020-01-21T22:44:00.040Z,"22km N of Laverne, Oklahoma",earthquake,3,2,0.12,18,reviewed,us,us
2020-01-21T21:46:45.580Z,36.4343333,-84.0325,33.2,2.42,md,19,63,0.118,0.23,se,se60300336,2020-01-24T05:30:14.338Z,"3km NNE of Fincastle, Tennessee",earthquake,0.45,1.01,0.207,13,reviewed,se,se
2020-01-21T21:45:28.050Z,35.9556667,-117.3596667,2.73,0.91,ml,20,118,0.0895,0.17,ci,ci39277232,2020-01-24T18:39:44.695Z,"21km N of Searles Valley, CA",earthquake,0.29,0.61,0.108,10,reviewed,ci,ci
2020-01-21T21:43:26.030Z,36.1081667,-117.8383333,1.41,1.6,ml,19,57,0.01635,0.13,ci,ci39277224,2020-01-21T21:47:17.414Z,"12km NE of Coso Junction, CA",earthquake,0.26,0.27,0.151,24,automatic,ci,ci
2020-01-21T21:39:54.660Z,33.4856667,-116.8023333,4.66,0.7,ml,28,32,0.02668,0.2,ci,ci39277216,2020-01-21T21:43:35.389Z,"8km NE of Aguanga, CA",earthquake,0.26,0.6,0.117,19,automatic,ci,ci
2020-01-21T21:39:54.440Z,17.9231,-67.0036,8,2.65,md,12,238,0.1348,0.09,pr,pr2020021012,2020-01-22T05:42:26.626Z,"8km SE of La Parguera, Puerto Rico",earthquake,0.79,0.96,0.25,5,reviewed,pr,pr
2020-01-21T21:36:59.579Z,60.4956,-152.0879,81.1,1.7,ml,,,,0.46,ak,ak020z30bl3,2020-01-21T22:06:05.353Z,"36km E of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-01-21T21:35:57.110Z,19.2361667,-155.4056667,32.4,2.62,ml,61,134,0.00783,0.12,hv,hv71342282,2020-01-22T01:30:22.520Z,"7km NE of Pahala, Hawaii",earthquake,0.45,0.54,0.163,40,reviewed,hv,hv
2020-01-21T21:35:16.420Z,19.2293339,-155.406662,31.75,2.35,ml,22,202,0.01187,0.1,hv,hv71342277,2020-01-21T21:40:49.620Z,"8km ENE of Pahala, Hawaii",earthquake,0.67,1.42,3.2,21,automatic,hv,hv
2020-01-21T21:33:10.470Z,35.7765,-117.6185,10.45,0.73,ml,14,67,0.04271,0.16,ci,ci39277208,2020-01-21T21:36:42.403Z,"18km NNE of Ridgecrest, CA",earthquake,0.35,0.61,0.114,8,automatic,ci,ci
2020-01-21T21:32:22.393Z,62.4011,-149.0437,29.8,1.5,ml,,,,0.73,ak,ak020z2zapr,2020-01-21T22:06:04.756Z,"49km ENE of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-21T21:31:31.757Z,-29.4975,-176.1363,10,5,mb,,76,1.584,1.1,us,us60007cds,2020-01-21T22:24:05.040Z,"173km E of Raoul Island, New Zealand",earthquake,10.8,1.8,0.107,28,reviewed,us,us
2020-01-21T21:31:27.860Z,43.3065,-123.343333333333,-0.52,1.49,ml,7,153,,0.1,uw,uw61567512,2020-01-22T19:14:13.050Z,"5km NW of Roseburg North, Oregon",explosion,0.55,31.61,0.174796035630063,4,reviewed,uw,uw
2020-01-21T21:31:14.390Z,35.7701667,-117.6135,9.78,1.17,ml,20,69,0.0473,0.18,ci,ci39277200,2020-01-21T21:34:55.409Z,"18km NNE of Ridgecrest, CA",earthquake,0.39,0.78,0.16,16,automatic,ci,ci
2020-01-21T21:28:42.234Z,61.3847,-149.8166,28.9,1.5,ml,,,,0.59,ak,ak020z2yhcf,2020-01-21T22:06:04.177Z,"16km SSE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-01-21T21:27:48.690Z,37.5573333,-118.8791667,4.26,0.68,md,12,236,0.05145,0.04,nc,nc73330231,2020-01-22T01:17:55.253Z,"12km SE of Mammoth Lakes, CA",earthquake,0.82,1.09,0.116,10,reviewed,nc,nc
2020-01-21T21:25:21.200Z,17.9235,-66.843,8,2.52,md,11,215,0.063,0.08,pr,pr2020021053,2020-01-25T13:22:11.530Z,"7km SE of Maria Antonia, Puerto Rico",earthquake,0.79,0.53,0.28,2,reviewed,pr,pr
2020-01-21T21:24:57.480Z,35.632,-117.4763333,7.11,-0.06,ml,7,133,0.03495,0.12,ci,ci39277192,2020-01-22T01:25:50.367Z,"16km SSW of Searles Valley, CA",earthquake,0.6,0.55,0.238,2,reviewed,ci,ci
2020-01-21T21:24:42.635Z,64.9308,-148.635,30.3,0.9,ml,,,,0.43,ak,ak020z2xmlq,2020-01-21T22:06:03.575Z,"30km WNW of Ester, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-21T21:23:41.200Z,35.8863333,-117.6841667,2.51,1.15,ml,20,90,0.06728,0.15,ci,ci39277184,2020-01-22T15:31:14.588Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.36,0.122,18,reviewed,ci,ci
2020-01-21T21:18:56.290Z,17.9115,-66.8366,15,2.53,md,12,231,0.0765,0.09,pr,pr2020021052,2020-01-25T13:20:59.325Z,"9km S of Indios, Puerto Rico",earthquake,0.88,0.51,0.28,2,reviewed,pr,pr
